time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),Calculated instant fuel consumption (MPG),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
607.0,13.3,-5.2,728.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-5.15263962039364,68.0,68.0,1011.04333333333,3639756.0,0.0,0.0,5.06111111111111,4.04888888888889,3.79583333333333,1568.2,1533.1,1172.5,1109.6,0.0,1368.0,0.0,0.0,727.0,2373.0,3.8,24.0,3.78,64.0,0.0,1011.04333333333,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.38999999999999,86.0,13.806,732.0,31.06,13.978,-2.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.9,4.443,20.5563775,13.7612706,13.3916620275983,,0.0,2.24189536573425,-4.48577218610149,-2.78732874905007,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,15.99657997295792,16.99636622126783,3.6072096434664083,2.807897458483311,22.67000000000001
608.0,13.3,-15.5,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-15.37990377278,68.0,68.0,1011.04388888889,3639758.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1568.2,1533.1,1172.5,1109.6,0.0,1420.0,0.0,0.0,728.0,2373.0,3.8,24.0,3.78,64.0,0.0,1011.04388888889,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.11000000000001,86.0,13.782,732.2,35.81,13.981,-11.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.9,4.443,20.5563775,13.7612706,13.382263695681,,0.0,2.24779117554178,-1.5028421396936,-0.93382252318355,0.0,0.0282966419030845,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,15.99657997295792,16.99636622126783,3.616696001446724,-3.8476582049244,27.699999999999992
609.0,13.3,-15.5,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-15.37990377278,68.0,68.0,1011.04388888889,3639758.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1568.2,1533.1,1172.5,1109.6,0.0,1420.0,0.0,0.0,728.0,2373.0,3.8,24.0,3.78,64.0,0.0,1011.04388888889,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.11000000000001,86.0,13.782,732.2,35.81,13.981,-11.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.1,4.443,19.5798275,13.7612706,13.382263695681,,0.0,2.24779117554178,-1.5028421396936,-0.93382252318355,0.0,0.0282966419030845,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,17.652475946721104,16.99636622126783,3.616696001446724,-3.8476582049244,27.699999999999992
610.0,13.3,-6.2,729.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-6.14606075129292,68.0,68.0,1011.04444444444,3639760.0,0.0,0.0,5.06319444444444,4.05055555555556,3.79739583333333,1568.2,1533.1,1172.5,1109.6,0.0,1450.0,0.0,0.0,727.0,2373.0,3.8,24.0,3.78,64.0,0.0,1011.04444444444,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.35000000000002,86.0,13.802,733.5,36.02,13.985,-74.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.1,4.443,19.5798275,13.7612706,13.3751956070211,,0.0,2.25385301688832,-3.98193088252861,-2.47425637440769,0.0,0.0319453145066278,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,17.652475946721104,17.99615246957765,3.6264495041733067,-4.583192208272125,27.669999999999984
611.0,13.3,-6.2,729.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-6.14606075129292,68.0,68.0,1011.04444444444,3639760.0,0.0,0.0,5.06319444444444,4.05055555555556,3.79739583333333,1568.2,1533.1,1172.5,1109.6,0.0,1450.0,0.0,0.0,727.0,2373.0,3.8,24.0,3.78,64.0,0.0,1011.04444444444,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.35000000000002,86.0,13.802,733.5,36.02,13.985,-74.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.9,4.444,5.6151625,13.7305077,13.3751956070211,,0.0,2.25385301688832,-3.98193088252861,-2.47425637440769,0.0,0.0319453145066278,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,15.99657997295792,17.99615246957765,3.6264495041733067,-4.583192208272125,27.669999999999984
612.0,13.3,-12.6,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-12.5023733894857,68.0,68.0,1011.045,3639762.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1568.2,1533.1,1172.6,1109.6,0.0,1209.0,0.0,0.0,728.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.045,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.31999999999999,86.0,13.794,733.5,36.35,13.996,-37.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.9,4.444,5.6151625,13.7305077,13.3604446822314,,0.0,2.25849200222782,-1.52248713498371,-0.946029353551962,0.0,0.0319453145066278,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,15.99657997295792,13.997007476338178,3.6339136315845626,-4.58759247510217,28.030000000000012
613.0,13.3,-12.6,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-12.5023733894857,68.0,68.0,1011.045,3639762.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1568.2,1533.1,1172.6,1109.6,0.0,1209.0,0.0,0.0,728.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.045,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.31999999999999,86.0,13.794,733.5,36.35,13.996,-37.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.3,4.444,13.4275625,13.760294,13.3604446822314,,0.0,2.25849200222782,-1.52248713498371,-0.946029353551962,0.0,0.0319453145066278,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,11.997434979718449,13.997007476338178,3.6339136315845626,-4.58759247510217,28.030000000000012
614.0,13.3,-7.3,729.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-7.23847593214808,68.0,68.0,1011.04555555556,3639764.0,0.0,0.0,5.06458333333333,4.05166666666667,3.7984375,1568.2,1533.1,1172.6,1109.6,0.0,868.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04555555556,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.19,86.0,13.793,732.2,36.21,13.996,-47.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,729.3,4.444,13.4275625,13.760294,13.337951825207,,0.0,2.26180830205075,-1.87832581063846,-1.16713718728223,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,11.997434979718449,9.997862483098704,3.6392495579996567,-5.397819487060462,28.020000000000003
615.0,13.3,-7.3,729.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-7.23847593214808,68.0,68.0,1011.04555555556,3639764.0,0.0,0.0,5.06458333333333,4.05166666666667,3.7984375,1568.2,1533.1,1172.6,1109.6,0.0,868.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04555555556,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.19,86.0,13.793,732.2,36.21,13.996,-47.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.9,4.444,11.7674275,13.760294,13.337951825207,,0.0,2.26180830205075,-1.87832581063846,-1.16713718728223,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,8.654399711932312,9.997862483098704,3.6392495579996567,-5.397819487060462,28.020000000000003
616.0,13.3,-0.7,728.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-0.693529390770549,68.0,68.0,1011.04611111111,3639766.0,0.0,0.0,5.06041666666667,4.04833333333333,3.7953125,1568.2,1533.1,1172.6,1109.6,0.0,569.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04611111111,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.47000000000003,86.0,13.822,731.4,31.06,13.999,9.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.9,4.444,30.0289125,13.7725015,13.3089151816673,,0.0,2.26419879635567,-13.7230684781117,-8.52711678331275,0.0,-0.0364514734500092,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,3.999144993239488,6.998503738169096,3.6430958633362724,-0.5171732966223334,22.589999999999968
617.0,13.3,-0.7,728.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-0.693529390770549,68.0,68.0,1011.04611111111,3639766.0,0.0,0.0,5.06041666666667,4.04833333333333,3.7953125,1568.2,1533.1,1172.6,1109.6,0.0,569.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04611111111,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.47000000000003,86.0,13.822,731.4,31.06,13.999,9.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.4,4.443,30.0289125,13.7725015,13.3089151816673,,0.0,2.26419879635567,-13.7230684781117,-8.52711678331275,0.0,-0.0364514734500092,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,3.999144993239488,6.998503738169096,3.6430958633362724,-0.5171732966223334,22.589999999999968
618.0,13.3,0.8,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.792387478564715,68.0,68.0,1011.04666666667,3639768.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,655.0,0.0,0.0,726.0,2374.0,3.78,24.0,3.78,64.0,0.0,1011.04666666667,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.28000000000003,86.0,13.797,731.6,32.28,13.98,68.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.4,4.443,14.941215,13.760294,13.28243736166,,0.0,2.26689291741093,13.7268359643102,8.52945778997941,0.0,-0.0364514734500092,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,3.999144993239488,7.99828998647896,3.647430704114186,0.5908929743211901,23.99999999999997
619.0,13.3,-2.3,728.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-2.2790521397895,68.0,68.0,1011.04722222222,3639770.0,0.0,0.0,5.06111111111111,4.04888888888889,3.79583333333333,1568.2,1533.1,1172.6,1109.6,0.0,478.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04722222222,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.28000000000003,86.0,13.797,731.6,32.28,13.98,68.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.8,4.442,14.941215,13.760294,13.28243736166,,0.0,2.26689291741093,13.7268359643102,8.52945778997941,0.0,-0.0364514734500092,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,21.999999999999996,3.999144993239488,7.99828998647896,3.647430704114186,-1.6995168827662193,23.99999999999997
620.0,13.3,-2.3,728.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-2.2790521397895,68.0,68.0,1011.04722222222,3639770.0,0.0,0.0,5.06111111111111,4.04888888888889,3.79583333333333,1568.2,1533.1,1172.6,1109.6,0.0,478.0,0.0,0.0,727.0,2374.0,3.8,24.0,3.78,64.0,0.0,1011.04722222222,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.34000000000003,86.0,13.795,731.9,36.52,13.996,36.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.8,4.442,17.7243825,13.760294,13.2507753041415,,0.0,2.26854795684177,-2.98286641531046,-1.85346668734787,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,4.327199855966156,4.998931241549352,3.650093662558408,-1.6995168827662193,28.17999999999997
621.0,13.3,0.0,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.0,68.0,68.0,1011.04777777778,3639772.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,240.0,0.0,0.0,727.0,2376.0,3.78,24.0,3.78,64.0,0.0,1011.04777777778,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.34000000000003,86.0,13.795,731.9,36.52,13.996,36.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.6,4.444,17.7243825,13.760294,13.2507753041415,,0.0,2.26854795684177,-2.98286641531046,-1.85346668734787,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,4.327199855966156,4.998931241549352,3.650093662558408,0.0,28.17999999999997
622.0,13.3,0.0,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.0,68.0,68.0,1011.04777777778,3639772.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,240.0,0.0,0.0,727.0,2376.0,3.78,24.0,3.78,64.0,0.0,1011.04777777778,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.22000000000003,86.0,13.798,731.6,35.64,13.997,-6.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.6,4.444,18.8962425,13.7612706,13.2133593851266,,0.0,2.26921296541393,-2.98286641531046,-1.85346668734787,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,0.0,1.999572496619744,3.6511636613510134,0.0,27.41999999999997
623.0,13.3,0.5,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.495242174102947,68.0,68.0,1011.04833333333,3639774.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,129.0,0.0,0.0,726.0,2376.0,3.78,24.0,3.78,64.0,0.0,1011.04833333333,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.22000000000003,86.0,13.798,731.6,35.64,13.997,-6.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.444,18.8962425,13.7612706,13.2133593851266,,0.0,2.26921296541393,-2.98286641531046,-1.85346668734787,0.0,,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,0.0,1.999572496619744,3.6511636613510134,0.0,27.41999999999997
624.0,13.3,0.5,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.495242174102947,68.0,68.0,1011.04833333333,3639774.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,129.0,0.0,0.0,726.0,2376.0,3.78,24.0,3.78,64.0,0.0,1011.04833333333,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.19999999999999,86.0,13.8,731.9,35.14,14.007,-44.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.444,17.5779,13.760294,13.1744518332227,,0.0,2.26954371325625,2.74536719286205,1.70589155799588,0.0,-0.0220385233699215,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,1.1247595293486046,0.9997862483098703,3.6516958346293062,0.0,26.940000000000012
625.0,13.3,0.8,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.792387478564715,68.0,68.0,1011.04888888889,3639776.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,47.0,0.0,0.0,726.0,2376.0,3.78,24.0,3.78,149.0,0.0,1011.04888888889,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.19999999999999,86.0,13.8,731.9,35.14,14.007,-44.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.443,17.5779,13.760294,13.1744518332227,,0.0,2.26954371325625,2.74536719286205,1.70589155799588,0.0,-0.0220385233699215,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,1.1247595293486046,0.9997862483098703,3.6516958346293062,0.3693081089507435,26.940000000000012
626.0,13.3,0.8,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.792387478564715,68.0,68.0,1011.04888888889,3639776.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,47.0,0.0,0.0,726.0,2376.0,3.78,24.0,3.78,149.0,0.0,1011.04888888889,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.49000000000001,86.0,13.822,731.5,36.42,13.993,-184.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.5,4.443,19.238035,13.740762,13.1337821034656,0.0,0.0,2.26954371325625,0.0,0.0,0.0,-0.0295019163486572,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,0.9060562875308202,0.0,3.6516958346293062,0.3693081089507435,27.929999999999993
627.0,13.3,0.6,728.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.594290608923537,68.0,68.0,1011.04944444444,3639778.0,0.0,0.0,5.05902777777778,4.04722222222222,3.79427083333333,1568.2,1533.1,1172.6,1109.6,0.0,100.0,0.0,0.0,726.0,2376.0,3.78,24.0,3.78,64.0,0.0,1011.04944444444,0.0,56.5,68.9,70.7,61.0,72.5,72.5,72.5,59.9,8.49000000000001,86.0,13.822,731.5,36.42,13.993,-184.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,728.4,4.444,19.238035,13.740762,13.0952331448022,0.0,0.0,2.26987554009239,2.2878059940517,1.4215762983299,0.0,-0.0295019163486572,15.0,20.0,19.0,20.0,20.500000000000004,22.5,24.0,15.5,20.0,23.000000000000004,0.9060562875308202,0.9997862483098703,3.6522297440086553,0.5908929743211901,27.929999999999993
