time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),Vehicle acceleration (g),12V device load (A)
396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900000000000034,87.0,21.0,13.799,740.3000000000001,32.96,13.999,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.059999999999967
397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.079999999999984,87.0,21.0,13.815,740.3000000000001,36.26,13.998,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.180000000000014
398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.689999999999998,87.0,21.0,13.793,740.3000000000001,34.37,13.987,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.68
399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.840000000000032,87.0,21.0,13.806,740.3000000000001,34.58,13.996,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.739999999999966
400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.600000000000023,87.0,21.0,13.802,740.3000000000001,33.99,13.996,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38999999999998
401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.579999999999984,87.0,21.0,13.802,740.3000000000001,34.05,13.987,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.470000000000013
402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.430000000000007,87.0,21.0,13.791,740.3000000000001,34.09,13.974,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.659999999999997
403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.699999999999989,87.0,21.0,13.794,740.3000000000001,34.02,13.974,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.320000000000014
404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.680000000000007,87.0,21.0,13.794,740.3000000000001,33.58,13.97,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89999999999999
405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.769999999999982,87.0,21.0,13.806,740.3000000000001,33.34,13.974,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57000000000002
406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.759999999999991,87.0,21.0,13.808,740.3000000000001,33.44,13.973,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.680000000000007
407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.840000000000032,87.0,21.0,13.808,740.3000000000001,33.96,13.996,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.11999999999997
408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000000000011,87.0,21.0,13.807,740.3000000000001,33.71,13.994,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90999999999999
409.0,13.3,0.8,736.9,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58952,21.0,22.0,1162.7852777777778,4186027.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,64.0,0.0,1162.78527777778,0.0,61.0,30.0,30.0,,,,,,,28.0,,,,4.670000000000016,87.0,21.0,13.797,740.3000000000001,33.9,13.972,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895199999999999,,,,29.229999999999983
410.0,13.3,0.8,736.9,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58952,21.0,22.0,1162.7852777777778,4186027.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,64.0,0.0,1162.78527777778,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,28.0,19.5,19.5,0.0,4.660000000000025,87.0,21.0,13.797,740.3000000000001,33.7,13.984,26.0,-1.2000000000000002,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.750528,0.0,,,,,0.0,0.5895199999999999,,,0.0,29.039999999999978
411.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7858333333334,4186029.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,149.0,0.0,1162.78583333333,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,28.0,19.5,19.5,0.0,4.660000000000025,87.0,21.0,13.797,740.3000000000001,33.7,13.984,26.0,-1.2000000000000002,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.750528,0.0,,0.0,,,0.0,0.5896,0.0,,0.0,29.039999999999978
412.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7858333333334,4186029.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,149.0,0.0,1162.78583333333,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.650000000000034,87.0,21.0,13.809,740.3000000000001,34.19,13.992,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.750528,0.0,,0.0,0.0,0.0,0.0,0.5896,0.0,,0.0,29.539999999999964
413.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.6633,21.0,22.0,1162.786388888889,4186031.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,85.0,0.0,1162.78638888889,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.650000000000034,87.0,21.0,13.809,740.3000000000001,34.19,13.992,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.750528,0.0,,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,29.539999999999964
414.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.6633,21.0,22.0,1162.786388888889,4186031.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,85.0,0.0,1162.78638888889,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.420000000000016,87.0,21.0,13.793,740.3000000000001,33.37,13.987,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,28.94999999999998
415.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7869444444443,4186033.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,64.0,0.0,1162.78694444444,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.420000000000016,87.0,21.0,13.793,740.3000000000001,33.37,13.987,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,28.94999999999998
416.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7869444444443,4186033.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2406.0,3.84,24.0,3.82,64.0,0.0,1162.78694444444,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.329999999999984,87.0,21.0,13.794,740.3000000000001,33.67,13.98,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,29.340000000000018
417.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7875,4186035.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,61.0,0.0,1162.7875,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.329999999999984,87.0,21.0,13.794,740.3000000000001,33.67,13.98,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.442,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,29.340000000000018
418.0,13.3,0.9,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.6633,21.0,22.0,1162.7875,4186035.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,61.0,0.0,1162.7875,0.0,61.0,30.0,30.0,22.0,17.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.720000000000027,87.0,21.0,13.811,740.3000000000001,33.6,14.002,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.442,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.6633000000000001,0.0,,0.0,28.879999999999974
419.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.58968,21.0,22.0,1162.7880555555555,4186037.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.78805555556,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.720000000000027,87.0,21.0,13.811,740.3000000000001,33.6,14.002,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.66339,0.0,,0.0,28.879999999999974
420.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.58968,21.0,22.0,1162.7880555555555,4186037.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.78805555556,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.400000000000034,87.0,21.0,13.794,740.3000000000001,33.82,14.001,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.66339,0.0,,0.0,29.419999999999966
421.0,13.3,0.8,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.5896,21.0,22.0,1162.788611111111,4186039.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,61.0,0.0,1162.78861111111,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.400000000000034,87.0,21.0,13.794,740.3000000000001,33.82,14.001,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5896,0.0,,0.0,29.419999999999966
422.0,13.3,0.8,737.0,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.5896,21.0,22.0,1162.788611111111,4186039.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,61.0,0.0,1162.78861111111,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.28000000000003,87.0,21.0,13.793,740.3000000000001,33.47,13.965,26.0,-1.2000000000000002,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.0,4.443,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,0.5896,0.0,,0.0,29.18999999999997
423.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7891666666667,4186041.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.78916666667,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.28000000000003,87.0,21.0,13.793,740.3000000000001,33.47,13.965,26.0,-1.2000000000000002,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.442,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,29.18999999999997
424.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7891666666667,4186041.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.78916666667,0.0,61.0,30.0,30.0,22.0,18.0,32.5,22.5,23.5,32.5,27.0,19.5,19.5,0.0,4.670000000000016,87.0,21.0,13.809,740.3000000000001,33.37,13.996,26.0,-1.2000000000000002,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.442,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.69999999999998
425.0,13.3,0.9,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.66339,21.0,22.0,1162.7897222222225,4186043.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,12.0,3.82,64.0,0.0,1162.78972222222,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.670000000000016,87.0,21.0,13.809,740.3000000000001,33.37,13.996,26.0,-1.2000000000000002,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.69999999999998
426.0,13.3,0.9,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.66339,21.0,22.0,1162.7897222222225,4186043.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,12.0,3.82,64.0,0.0,1162.78972222222,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.319999999999993,87.0,21.0,13.793,740.3000000000001,34.27,13.986,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,29.95000000000001
427.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.58968,21.0,22.0,1162.79,4186044.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.79,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.6200000000000045,87.0,21.0,13.808,740.3000000000001,33.86,13.993,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,29.239999999999995
