time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
23.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.3407,24.0,34.0,1211.941388888889,4362989.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,85.0,0.0,1211.94138888889,0.0,27.0,27.5,27.5,18.0,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.795,684.0,23.44,13.925,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799192594432963,27.523953063795012,0.0,0.0001904205234333,0.3407,0.0,0.0,22.63
24.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.3407,24.0,34.0,1211.941388888889,4362989.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,85.0,0.0,1211.94138888889,0.0,27.0,27.5,27.5,18.0,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.795,684.1,23.43,13.923,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799192594432963,27.523953063795012,0.0,0.0001904205234333,0.3407,0.0,0.0,22.619999999999997
25.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9419444444443,4362991.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,78.0,0.0,1211.94194444444,0.0,27.0,27.5,27.5,18.0,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.795,684.1,23.43,13.923,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799379137424815,27.524137759826548,0.0,0.0001846960315347,0.34075,0.0,0.0,22.619999999999997
26.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9419444444443,4362991.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,78.0,0.0,1211.94194444444,0.0,27.0,27.5,27.5,18.0,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.795,684.1,23.44,13.939,31.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.7622472,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799379137424815,27.524137759826548,0.0,0.0001846960315347,0.34075,0.0,0.0,22.63
27.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9425,4362993.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.9425,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.795,684.1,23.44,13.939,31.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.443,0.0,13.7622472,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79956797070835,27.52432472347361,0.0,0.0001869636470625,0.34075,0.0,0.0,22.63
28.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9425,4362993.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.9425,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8700000000000045,87.0,27.0,13.813,684.1,22.91,13.924,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79956797070835,27.52432472347361,0.0,0.0001869636470625,0.34075,0.0,0.0,22.039999999999996
29.0,13.4,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.9430555555557,4362995.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94305555556,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.8700000000000045,87.0,27.0,13.813,684.1,22.91,13.924,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799757261340453,27.52451213994104,0.0,0.0001874164674305,0.3407,0.0,0.0,22.039999999999996
30.0,13.4,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.9430555555557,4362995.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94305555556,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.6899999999999977,87.0,27.0,13.794,684.1,23.47,13.924,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799757261340453,27.52451213994104,0.0,0.0001874164674305,0.3407,0.0,0.0,22.78
31.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.943611111111,4362997.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94361111111,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.6899999999999977,87.0,27.0,13.794,684.1,23.47,13.924,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799940848695343,27.524693909599353,0.0,0.0001817696583111,0.3407,0.0,0.0,22.78
32.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.943611111111,4362997.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94361111111,0.0,27.0,27.5,27.5,17.5,55.0,23.0,21.5,19.5,23.0,25.0,21.0,21.0,0.0,0.7800000000000296,87.0,27.0,13.794,684.1,23.43,13.924,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799940848695343,27.524693909599353,0.0,0.0001817696583111,0.3407,0.0,0.0,22.64999999999997
33.0,13.3,0.6,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.4089,24.0,34.0,1211.944166666667,4362999.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94416666667,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8000000000000114,87.0,27.0,13.795,684.1,23.08,13.937,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80016453255467,27.524915378767,0.0,0.00022146916765,0.4089,0.0,0.0,22.279999999999987
34.0,13.3,0.6,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.4089,24.0,34.0,1211.944166666667,4362999.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94416666667,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8000000000000114,87.0,27.0,13.795,684.1,23.08,13.937,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.443,0.0,13.7622472,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80016453255467,27.524915378767,0.0,0.00022146916765,0.4089,0.0,0.0,22.279999999999987
35.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9447222222225,4363001.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94472222222,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8899999999999864,87.0,27.0,13.814,684.1,30.96,13.943,31.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.7622472,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80035081283007,27.525099814683237,0.0,0.0001844359162361,0.34075,0.0,0.0,30.070000000000014
36.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9447222222225,4363001.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94472222222,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8899999999999864,87.0,27.0,13.814,684.1,30.96,13.943,31.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.7305077,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80035081283007,27.525099814683237,0.0,0.0001844359162361,0.34075,0.0,0.0,30.070000000000014
37.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.3407,24.0,34.0,1211.9452777777778,4363003.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94527777778,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.7699999999999818,87.0,27.0,13.797,684.1,26.91,13.949,31.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.7305077,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800540085148036,27.525287213017855,0.0,0.0001873983346194,0.3407,0.0,0.0,26.14000000000002
38.0,13.3,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.3407,24.0,34.0,1211.9452777777778,4363003.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,143.0,3.54,85.0,0.0,1211.94527777778,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.7699999999999818,87.0,27.0,13.797,684.1,26.91,13.949,31.0,-0.4,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800540085148036,27.525287213017855,0.0,0.0001873983346194,0.3407,0.0,0.0,26.14000000000002
39.0,13.4,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.9458333333334,4363005.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,85.0,0.0,1211.94583333333,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.811,684.8000000000001,23.61,13.93,32.0,-0.4,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.4000000000001,4.441,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800723900674548,27.52546920858866,0.0,0.0001819955708027,0.3407,0.0,0.0,22.889999999999972
40.0,13.4,0.5,681.4,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,0.3407,24.0,34.0,1211.9458333333334,4363005.0,0.0,0.0,4.73194444444444,3.78555555555556,3.54895833333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,85.0,0.0,1211.94583333333,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.811,684.8000000000001,23.61,13.93,32.0,-0.6000000000000001,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800723900674548,27.52546920858866,0.0,0.0001819955708027,0.3407,0.0,0.0,22.889999999999972
41.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9463888888888,4363007.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94638888889,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.814,684.1,23.49,13.936,31.0,-0.6000000000000001,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800907246318943,27.525650738929645,0.0,0.0001815303409861,0.34075,0.0,0.0,22.679999999999996
42.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9463888888888,4363007.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94638888889,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,25.0,21.0,21.0,0.0,0.8100000000000023,87.0,27.0,13.814,684.1,23.49,13.936,31.0,-0.6000000000000001,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.444,0.0,13.7793377,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800907246318943,27.525650738929645,0.0,0.0001815303409861,0.34075,0.0,0.0,22.679999999999996
43.0,13.3,0.5,681.5,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,0.34075,24.0,34.0,1211.9469444444444,4363009.0,0.0,0.0,4.73263888888889,3.78611111111111,3.54947916666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,679.0,2492.0,3.54,21.0,3.54,78.0,0.0,1211.94694444444,0.0,27.0,27.5,27.5,17.5,55.0,22.5,21.5,19.5,22.5,24.0,21.0,21.0,0.0,0.8500000000000227,87.0,27.0,13.813,684.1,23.34,13.918,31.0,-0.6000000000000001,3.0,0.0,0.0,0.0,21.0,157.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.5,4.444,0.0,13.7793377,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.801094563129812,27.525836201118626,0.0,0.0001854621889791,0.34075,0.0,0.0,22.489999999999977
