time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),HV EV Battery Power (hp),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
265.0,13.3,13.7,732.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,13.6478681982804,60.8,64.4,1001.08555555556,3603908.0,0.0,0.0,5.08819444444444,4.07055555555556,3.81614583333333,1565.8,1527.2,1170.8,1105.3,0.0,3710.0,0.0,0.0,731.0,2433.0,3.8,11.0,3.8,64.0,0.0,1001.08555555556,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.12,90.0,13.801,736.0,28.78,13.975,11.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,732.7,4.443,39.9897225,13.7593174,14.162177874615,0.0,1.02889989226804,4.68221227556513,2.90939092388018,13.6478681982804,0.0,-0.0074337096485886,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,46.989953670563914,1.6554999266592763,22.66
266.0,13.3,13.8,732.7,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,13.7474876741803,60.8,64.4,1001.08611111111,3603910.0,0.0,0.0,5.08819444444444,4.07055555555556,3.81614583333333,1565.8,1527.2,1170.8,1105.3,0.0,3735.0,0.0,0.0,731.0,2433.0,3.8,11.0,3.8,78.0,0.0,1001.08611111111,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.12,90.0,13.801,736.0,28.78,13.975,11.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,732.7,4.44,39.9897225,13.7593174,14.162177874615,0.0,1.02889989226804,4.68221227556513,2.90939092388018,13.7474876741803,0.0,-0.0074337096485886,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,46.989953670563914,1.6554999266592763,22.66
267.0,13.3,13.8,732.7,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,13.7474876741803,60.8,64.4,1001.08611111111,3603910.0,0.0,0.0,5.08819444444444,4.07055555555556,3.81614583333333,1565.8,1527.2,1170.8,1105.3,0.0,3735.0,0.0,0.0,731.0,2433.0,3.8,11.0,3.8,78.0,0.0,1001.08611111111,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.10000000000002,90.0,13.801,736.0,29.16,13.971,10.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,732.7,4.44,40.6733075,13.7515046,14.2700610315244,0.0,1.04422692826325,4.64828320110451,2.88830838095351,13.7474876741803,0.0,-0.0074643898229763,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,46.989953670563914,1.680161127575569,23.05999999999998
268.0,13.3,11.9,732.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,11.8563355818076,60.8,64.4,1001.08666666667,3603912.0,0.0,0.0,5.08888888888889,4.07111111111111,3.81666666666667,1565.8,1527.2,1170.8,1105.3,0.0,3784.0,0.0,0.0,731.0,2433.0,3.8,24.0,3.8,64.0,0.0,1001.08666666667,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.10000000000002,90.0,13.801,736.0,29.16,13.971,10.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,732.5,4.444,40.6733075,13.7515046,14.2700610315244,0.0,1.04422692826325,4.64828320110451,2.88830838095351,13.7493639520122,0.0,-0.0074643898229763,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,46.989953670563914,1.680161127575569,23.05999999999998
269.0,13.3,11.9,732.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,11.8563355818076,60.8,64.4,1001.08666666667,3603912.0,0.0,0.0,5.08888888888889,4.07111111111111,3.81666666666667,1565.8,1527.2,1170.8,1105.3,0.0,3784.0,0.0,0.0,731.0,2433.0,3.8,24.0,3.8,64.0,0.0,1001.08666666667,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.06999999999999,90.0,13.803,736.6,29.51,13.967,24.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,732.5,4.444,34.5210425,13.760294,14.3807680292994,0.0,1.05987090825344,5.50438516017761,3.42026531136472,13.7493639520122,0.0,-0.0074643898229763,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,47.98973991887373,1.705332291379785,23.440000000000012
270.0,13.3,3.9,733.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,3.89046208440191,60.8,64.4,1001.08722222222,3603914.0,0.0,0.0,5.09513888888889,4.07611111111111,3.82135416666667,1565.8,1527.2,1170.8,1105.3,0.0,3700.0,0.0,0.0,732.0,2433.0,3.82,24.0,3.8,64.0,0.0,1001.08722222222,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.06999999999999,90.0,13.803,736.6,29.51,13.967,24.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9,4.444,34.5210425,13.760294,14.3807680292994,0.0,1.05987090825344,5.50438516017761,3.42026531136472,11.8708971293289,0.0,-0.0074643898229763,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,47.98973991887373,1.705332291379785,23.440000000000012
271.0,13.3,3.9,733.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,3.89046208440191,60.8,64.4,1001.08722222222,3603914.0,0.0,0.0,5.09513888888889,4.07611111111111,3.82135416666667,1565.8,1527.2,1170.8,1105.3,0.0,3700.0,0.0,0.0,732.0,2433.0,3.82,24.0,3.8,64.0,0.0,1001.08722222222,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.04000000000002,90.0,13.803,737.0,29.42,13.973,13.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9,4.444,35.0093175,13.760294,14.4857332544868,0.0,1.07522046331024,16.4253537566881,10.206238489147,11.8708971293289,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,46.989953670563914,1.730029725466176,23.37999999999998
272.0,13.3,6.0,733.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,5.98451051072487,60.8,64.4,1001.08777777778,3603916.0,0.0,0.0,5.09444444444444,4.07555555555556,3.82083333333333,1565.8,1527.2,1170.8,1105.3,0.0,3624.0,0.0,0.0,732.0,2433.0,3.82,12.0,3.8,78.0,0.0,1001.08777777778,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.04000000000002,90.0,13.803,737.0,29.42,13.973,13.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.6,4.444,35.0093175,13.760294,14.5848038271024,0.0,1.09023585916235,10.4507451835696,6.49378998545983,3.88993183197116,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,43.990594925634305,45.990167422254096,1.7541894973922212,23.37999999999998
273.0,13.3,6.0,733.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,5.98451051072487,60.8,64.4,1001.08777777778,3603916.0,0.0,0.0,5.09444444444444,4.07555555555556,3.82083333333333,1565.8,1527.2,1170.8,1105.3,0.0,3624.0,0.0,0.0,732.0,2433.0,3.82,12.0,3.8,78.0,0.0,1001.08777777778,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.00999999999999,90.0,13.803,736.6,29.38,13.972,24.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.6,4.444,36.32766,13.7695717,14.5848038271024,0.0,1.09023585916235,10.4507451835696,6.49378998545983,3.88993183197116,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.16221943537239,45.990167422254096,1.7541894973922212,23.370000000000008
274.0,13.3,9.4,733.3,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,9.37189900050816,60.8,64.4,1001.08805555556,3603917.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,1565.8,1527.2,1170.8,1105.3,0.0,3583.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.8,64.0,0.0,1001.08805555556,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,6.00999999999999,90.0,13.803,736.6,29.38,13.972,24.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.3,4.443,36.32766,13.7695717,14.6811921313597,0.0,1.10540609467446,6.52834316453456,4.05652312049,5.98206319181372,0.0,-0.0074336624371784,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.16221943537239,44.99038117394412,1.778598406331206,23.370000000000008
275.0,13.3,9.4,733.3,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,9.37189900050816,60.8,64.4,1001.08805555556,3603917.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,1565.8,1527.2,1170.8,1105.3,0.0,3583.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.8,64.0,0.0,1001.08805555556,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.99000000000001,90.0,13.803,736.2,28.98,13.968,-2.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.3,4.443,37.69483,13.7593174,14.6811921313597,0.0,1.10540609467446,6.52834316453456,4.05652312049,5.98206319181372,0.0,-0.0074336624371784,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.33405769680066,44.99038117394412,1.778598406331206,22.98999999999999
276.0,13.3,11.2,733.2,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,11.1649951818409,60.8,64.4,1001.08861111111,3603919.0,0.0,0.0,5.09166666666667,4.07333333333333,3.81875,1565.8,1527.2,1170.8,1105.3,0.0,3586.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.8,64.0,0.0,1001.08861111111,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.99000000000001,90.0,13.803,736.2,28.98,13.968,-2.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.3,4.443,37.69483,13.7593174,14.7758921399134,0.0,1.1205266430159,5.47989244797755,3.40504625029226,11.1649951818409,0.0,-0.0110602220958149,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.33405769680066,44.99038117394412,1.802927368612583,22.98999999999999
277.0,13.3,11.2,733.2,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,11.1649951818409,60.8,64.4,1001.08861111111,3603919.0,0.0,0.0,5.09166666666667,4.07333333333333,3.81875,1565.8,1527.2,1170.8,1105.3,0.0,3586.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.8,64.0,0.0,1001.08861111111,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.95999999999998,90.0,13.802,736.2,29.54,13.98,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.3,4.443,37.8413125,13.760294,14.7758921399134,0.0,1.1205266430159,5.47989244797755,3.40504625029226,11.1649951818409,0.0,-0.0110602220958149,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.38092267719015,44.99038117394412,1.802927368612583,23.58000000000002
278.0,13.3,11.8,733.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,11.7599112167084,60.8,64.4,1001.08916666667,3603921.0,0.0,0.0,5.09027777777778,4.07222222222222,3.81770833333333,1565.8,1527.2,1170.8,1105.3,0.0,3600.0,0.0,0.0,732.0,2435.0,3.82,11.0,3.8,150.0,0.0,1001.08916666667,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.95999999999998,90.0,13.802,736.2,29.54,13.98,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.2,4.444,37.8413125,13.760294,14.8693443958475,0.0,1.13566239242684,5.20267301778158,3.23279013573196,11.1619496294181,0.0,-0.0073195840336835,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.38092267719015,44.99038117394412,1.8272807894147858,23.58000000000002
279.0,13.3,11.8,733.0,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,11.7599112167084,60.8,64.4,1001.08916666667,3603921.0,0.0,0.0,5.09027777777778,4.07222222222222,3.81770833333333,1565.8,1527.2,1170.8,1105.3,0.0,3600.0,0.0,0.0,732.0,2435.0,3.82,11.0,3.8,150.0,0.0,1001.08916666667,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.93000000000001,90.0,13.803,736.3,28.76,13.969,0.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.2,4.444,36.52297,13.760294,14.8693443958475,0.0,1.13566239242684,5.20267301778158,3.23279013573196,11.1619496294181,0.0,-0.0073195840336835,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.771464180436176,44.99038117394412,1.8272807894147858,22.82999999999999
280.0,13.3,3.8,733.9,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,3.79173995876947,60.8,64.4,1001.08972222222,3603923.0,0.0,0.0,5.09652777777778,4.07722222222222,3.82239583333333,1565.8,1527.2,1170.8,1105.3,0.0,3572.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.82,64.0,0.0,1001.08972222222,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.90000000000003,90.0,13.802,737.1,29.26,13.961,0.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9,4.444,36.52297,13.760294,14.9587718996672,0.0,1.15034999650651,16.1358567422781,10.0263534398061,11.7743503982842,0.0,-0.003659815943902,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,45.771464180436176,44.99038117394412,1.8509131443789746,23.35999999999997
281.0,13.3,3.8,733.9,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,3.79173995876947,60.8,64.4,1001.08972222222,3603923.0,0.0,0.0,5.09652777777778,4.07722222222222,3.82239583333333,1565.8,1527.2,1170.8,1105.3,0.0,3572.0,0.0,0.0,732.0,2435.0,3.82,24.0,3.82,64.0,0.0,1001.08972222222,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.90000000000003,90.0,13.802,737.1,29.26,13.961,-26.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.2,4.444,32.8609075,13.760294,14.9587718996672,0.0,1.15034999650651,16.1358567422781,10.0263534398061,11.7743503982842,0.0,-0.003659815943902,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,44.818542912515845,44.99038117394412,1.8509131443789746,23.35999999999997
282.0,13.3,-0.5,734.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-0.499253057873994,60.8,64.4,1001.09027777778,3603925.0,0.0,0.0,5.1,4.08,3.825,1565.8,1527.2,1170.8,1105.3,0.0,3429.0,0.0,0.0,733.0,2439.0,3.82,12.0,3.82,64.0,0.0,1001.09027777778,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.88,90.0,13.803,738.3,29.15,13.968,-39.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.2,4.444,32.8609075,13.760294,15.0396751670144,0.0,1.16458321537637,-117.102396514161,-72.7640332244009,3.79432323984235,0.0,-0.0073495741837287,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,44.818542912515845,42.99080867732449,1.8738143935405793,23.27
283.0,13.3,-0.5,734.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-0.499253057873994,60.8,64.4,1001.09027777778,3603925.0,0.0,0.0,5.1,4.08,3.825,1565.8,1527.2,1170.8,1105.3,0.0,3429.0,0.0,0.0,733.0,2439.0,3.82,12.0,3.82,64.0,0.0,1001.09027777778,0.0,60.5,64.4,59.9,77.0,66.2,62.6,66.2,57.2,5.88,90.0,13.803,738.3,29.15,13.968,-39.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.7,4.444,30.85898,13.760294,15.0396751670144,0.0,1.16458321537637,-117.102396514161,-72.7640332244009,3.79432323984235,0.0,-0.0073495741837287,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,39.99144993239488,42.99080867732449,1.8738143935405793,23.27
284.0,13.3,-2.3,734.8,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-2.29781491810829,60.8,64.4,1001.09083333333,3603927.0,0.0,0.0,5.10277777777778,4.08222222222222,3.82708333333333,1565.8,1527.2,1170.8,1105.3,0.0,3273.0,0.0,0.0,733.0,2439.0,3.82,24.0,3.82,64.0,0.0,1001.09083333333,0.0,60.5,64.4,59.9,77.0,66.2,62.6,65.3,57.2,5.86000000000001,90.0,13.802,737.9,28.59,13.972,-18.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.7,4.444,30.85898,13.760294,15.1133750019784,0.0,1.17861312551021,-24.2597808335897,-15.0743242763485,-2.29781491810829,0.0,-0.0146383980965982,14.000000000000002,19.0,17.0,16.0,18.000000000000004,18.5,21.0,14.000000000000002,20.500000000000004,19.0,39.99144993239488,40.991236180704696,1.8963885189459277,22.72999999999999
285.0,13.3,-2.3,734.8,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-2.29781491810829,60.8,64.4,1001.09083333333,3603927.0,0.0,0.0,5.10277777777778,4.08222222222222,3.82708333333333,1565.8,1527.2,1170.8,1105.3,0.0,3273.0,0.0,0.0,733.0,2439.0,3.82,24.0,3.82,64.0,0.0,1001.09083333333,0.0,60.5,64.4,59.9,77.0,66.2,62.6,65.3,57.2,5.86000000000001,90.0,13.802,737.9,28.59,13.972,-18.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.6,4.444,31.6890475,13.760294,15.1133750019784,0.0,1.17861312551021,-24.2597808335897,-15.0743242763485,-2.29781491810829,0.0,-0.0146383980965982,14.000000000000002,19.0,17.0,16.0,18.000000000000004,18.5,21.0,14.000000000000002,20.500000000000004,19.0,40.991236180704696,40.991236180704696,1.8963885189459277,22.72999999999999
