time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
121.0,14.1,-12.4,696.8,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64032,37.4,53.6,11240.88,40467168.0,0.0,0.0,4.83888888888889,3.87111111111111,3.62916666666667,24872.4,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2425.0,3.62,54.0,3.62,17.0,0.0,11240.88,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.57,19.82,60.0,2.3000000000000003,2.31,39.39,240.7,0.0,6.44,6.44,12.88,695.2,,,0.0,0.0,4.0,899.0,2841.0,1.0,60.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.8000000000001,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2340479174226034,-0.2317306113095083,0.0,-0.0046975806980266,-8.64032,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,15.0,0.0,0.0,0.0,33.075282590919024,
122.0,14.1,-12.4,696.8,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64032,37.4,53.6,11240.88,40467168.0,0.0,0.0,4.83888888888889,3.87111111111111,3.62916666666667,24872.4,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2425.0,3.62,54.0,3.62,17.0,0.0,11240.88,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.57,19.82,60.0,2.3000000000000003,2.31,39.39,240.7,0.0,6.44,6.44,12.88,695.2,,,0.0,0.0,4.0,899.0,2841.0,1.0,60.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.8000000000001,1.49,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2340479174226034,-0.2317306113095083,0.0,-0.0046975806980266,-8.64032,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,15.0,0.0,0.0,0.0,33.075282590919024,
123.0,14.1,-12.4,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64156,37.4,53.6,11240.880555555555,40467170.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.4,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2425.0,3.62,92.0,3.62,17.0,0.0,11240.8805555556,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.59,19.84,60.0,2.47,2.48,39.43,240.7,0.0,6.45,6.44,12.89,696.1,,,0.0,0.0,4.0,899.0,2841.0,1.0,60.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.8000000000001,1.49,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2388671261244285,-0.2365021050736916,0.0,-0.0047714937641833,-8.64156,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,15.0,0.0,0.0,0.0,33.075282590919024,
124.0,14.1,-12.4,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64156,37.4,53.6,11240.880555555555,40467170.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.4,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2425.0,3.62,92.0,3.62,17.0,0.0,11240.8805555556,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.59,19.84,60.0,2.47,2.48,39.43,240.7,0.0,6.45,6.44,12.89,696.1,,,0.0,0.0,4.0,899.0,2841.0,1.0,60.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.9000000000001,1.492,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2388671261244285,-0.2365021050736916,0.0,-0.0047714937641833,-8.64156,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,15.0,0.0,0.0,0.0,33.075282590919024,
125.0,14.1,-12.3,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.57187,37.4,53.6,11240.881111111112,40467172.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,102.0,3.62,17.0,0.0,11240.8811111111,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.58,19.85,60.0,2.49,2.5,39.44,240.8,0.0,6.44,6.43,12.87,695.0,,,0.0,0.0,4.0,899.0,2841.0,1.0,60.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.9000000000001,1.492,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2437350472808864,-0.2413218289909766,0.0,-0.004819723917285,-8.57187,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,16.0,0.0,0.0,0.0,33.075282590919024,
126.0,14.1,-12.3,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.57187,37.4,53.6,11240.881111111112,40467172.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,102.0,3.62,17.0,0.0,11240.8811111111,0.0,37.5,43.7,32.9,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.58,19.85,60.0,2.49,2.5,39.44,240.8,0.0,6.44,6.43,12.87,695.0,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.9000000000001,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2437350472808864,-0.2413218289909766,0.0,-0.004819723917285,-8.57187,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,26.999999999999996,16.0,0.0,0.0,0.0,33.075282590919024,
127.0,14.1,-12.4,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64156,37.4,53.6,11240.881666666666,40467174.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,55.0,3.62,1.0,0.0,11240.8816666667,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.57,19.83,60.0,2.51,2.51,39.4,240.7,0.0,6.45,6.44,12.88,695.3000000000001,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.9000000000001,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.248777818471274,-0.2463146717537366,0.0,-0.00499284276276,-8.64156,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
128.0,14.1,-12.4,696.9,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64156,37.4,53.6,11240.881666666666,40467174.0,0.0,0.0,4.83958333333333,3.87166666666667,3.6296875,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,55.0,3.62,1.0,0.0,11240.8816666667,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.57,19.83,60.0,2.51,2.51,39.4,240.7,0.0,6.45,6.44,12.88,695.3000000000001,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,696.9000000000001,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.248777818471274,-0.2463146717537366,0.0,-0.00499284276276,-8.64156,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
129.0,14.1,-12.4,697.0,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.6428,37.4,53.6,11240.882222222222,40467176.0,0.0,0.0,4.84027777777778,3.87222222222222,3.63020833333333,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,4.0,3.62,17.0,0.0,11240.8822222222,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.55,19.83,60.0,2.61,2.56,39.39,240.6,0.0,6.44,6.43,12.87,695.1,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,697.0,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2537602375210101,-0.2512477599217922,0.0,-0.0049330881680555,-8.642800000000001,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
130.0,14.1,-12.4,697.0,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.6428,37.4,53.6,11240.882222222222,40467176.0,0.0,0.0,4.84027777777778,3.87222222222222,3.63020833333333,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,4.0,3.62,17.0,0.0,11240.8822222222,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.55,19.83,60.0,2.61,2.56,39.39,240.6,0.0,6.44,6.43,12.87,695.1,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,697.0,1.491,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2537602375210101,-0.2512477599217922,0.0,-0.0049330881680555,-8.642800000000001,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
131.0,14.1,-12.4,697.0,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.6428,37.4,53.6,11240.883055555556,40467179.0,0.0,0.0,4.84027777777778,3.87222222222222,3.63020833333333,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,102.0,3.62,17.0,0.0,11240.8830555556,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.55,19.82,60.0,1.89,1.8,39.37,240.6,0.0,6.44,6.44,12.89,695.9000000000001,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,697.0,1.49,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.258678425941208,-0.2561172534071366,0.0,-0.0048694934853444,-8.642800000000001,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
132.0,14.1,-12.4,697.0,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.6428,37.4,53.6,11240.883055555556,40467179.0,0.0,0.0,4.84027777777778,3.87222222222222,3.63020833333333,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2426.0,3.62,102.0,3.62,17.0,0.0,11240.8830555556,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.55,19.82,60.0,1.89,1.8,39.37,240.6,0.0,6.44,6.44,12.89,695.9000000000001,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,697.0,1.49,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.258678425941208,-0.2561172534071366,0.0,-0.0048694934853444,-8.642800000000001,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
133.0,14.1,-12.4,697.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.64404,37.4,53.6,11240.88361111111,40467181.0,0.0,0.0,4.84097222222222,3.87277777777778,3.63072916666667,24872.5,24649.5,18333.9,17777.3,0.0,0.0,0.0,0.0,697.0,2423.0,3.62,102.0,3.62,17.0,0.0,11240.8836111111,0.0,37.5,43.7,33.8,49.0,86.0,91.4,69.80000000000001,30.2,,,,,,,19.57,19.83,60.0,2.57,2.53,39.41,240.7,0.0,6.44,6.44,12.88,695.7,,,0.0,0.0,4.0,899.0,2841.0,1.0,62.6,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,697.0,1.49,0.0,14.4907908,0.0,0.0,4.674669927622683,20.38883917919351,-0.2637826804509204,-0.2611709707434855,0.0,-0.0050537173363488,-8.64404,0.0,0.0,0.0,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.000000000000007,14.000000000000002,-1.0000000000000004,,,28.000000000000004,16.0,0.0,0.0,0.0,33.075282590919024,
